Tax Year,Login Date,Completed_Product,Marketing_Channel,CUSTOMER_TYPE,Login_Flag,Completed,Session_Count,Price
TY14,2/28/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,2/28/2015,Premier,Organic Search,Veteran,1,1,4,$59.99
TY14,3/1/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/1/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/1/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/1/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/1/2015,H & B,Paid Search,Veteran,1,1,4,$99.99
TY14,3/2/2015,(null),DR,(null),1,0,0,(null)
TY14,3/2/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,3/2/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/2/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/2/2015,Free,FI Channel,Veteran,1,1,2,$0.00
TY14,3/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/2/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,3/2/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/3/2015,Deluxe,DR,Veteran,1,1,6,$39.99
TY14,3/3/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/3/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/3/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/3/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,3/3/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,3/3/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/3/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/3/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/3/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,3/3/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,3/3/2015,Free,Paid Search,Veteran,1,1,3,$0.00
TY14,3/3/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,3/3/2015,H & B,DR,Veteran,1,1,6,$99.99
TY14,3/3/2015,H & B,Organic Search,Veteran,1,1,1,$99.99
TY14,3/3/2015,Premier,FI Channel,Veteran,1,1,2,$59.99
TY14,3/4/2015,(null),Organic Search,(null),1,0,3,(null)
TY14,3/4/2015,Deluxe,Organic Search,Veteran,1,1,4,$39.99
TY14,3/4/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,3/4/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,3/4/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/4/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,3/4/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,3/4/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/4/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,3/4/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,3/4/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/4/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/4/2015,H & B,Paid Search,Veteran,1,1,2,$99.99
TY14,3/5/2015,(null),DR,(null),1,0,0,(null)
TY14,3/5/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,3/5/2015,Deluxe,FI Channel,Veteran,1,1,1,$39.99
TY14,3/5/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,3/5/2015,Deluxe,FI Channel,Veteran,1,1,2,$39.99
TY14,3/5/2015,Deluxe,Non-Campaign,Veteran,1,1,(null),$39.99
TY14,3/5/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/5/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/5/2015,Deluxe,Organic Search,Veteran,1,1,6,$39.99
TY14,3/5/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/5/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/5/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/5/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/5/2015,Free,FI Channel,Veteran,1,1,4,$0.00
TY14,3/5/2015,Premier,DR,Veteran,1,1,0,$59.99
TY14,3/5/2015,Premier,Organic Search,Veteran,1,1,2,$59.99
TY14,3/5/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/6/2015,Deluxe,Paid Search,Veteran,1,1,7,$39.99
TY14,3/6/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/6/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,3/6/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/6/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/6/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/6/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,3/6/2015,Free,DR,Veteran,1,1,9,$0.00
TY14,3/6/2015,Free,Organic Search,Veteran,1,1,10,$0.00
TY14,3/6/2015,Premier,Paid Search,Veteran,1,1,3,$59.99
TY14,3/7/2015,(null),Non-Campaign,(null),1,0,1,(null)
TY14,3/7/2015,Deluxe,DR,Veteran,1,1,7,$39.99
TY14,3/7/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/7/2015,Free,Affiliate,Veteran,1,1,4,$0.00
TY14,3/7/2015,Free,Affiliate,Veteran,1,1,3,$0.00
TY14,3/7/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/7/2015,Free,Other,Veteran,1,1,1,$0.00
TY14,3/7/2015,Premier,Organic Search,Veteran,1,1,2,$59.99
TY14,3/8/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/8/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/8/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,3/8/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/8/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/8/2015,Free,Affiliate,Veteran,1,1,1,$0.00
TY14,3/8/2015,H & B,FI Channel,Veteran,1,1,4,$99.99
TY14,3/8/2015,Premier,Non-Campaign,Veteran,1,1,6,$59.99
TY14,3/8/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/9/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,3/9/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,3/9/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/9/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/9/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/9/2015,Free,DR,Veteran,1,1,2,$0.00
TY14,3/9/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/9/2015,H & B,Non-Campaign,Veteran,1,1,6,$99.99
TY14,3/9/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/10/2015,Deluxe,Organic Search,Veteran,1,1,3,$39.99
TY14,3/10/2015,Deluxe,Non-Campaign,Veteran,1,1,5,$39.99
TY14,3/10/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/10/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/10/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/10/2015,Free,Affiliate,Veteran,1,1,2,$0.00
TY14,3/10/2015,Free,Paid Search,Veteran,1,1,3,$0.00
TY14,3/10/2015,H & B,Display,Veteran,1,1,4,$99.99
TY14,3/10/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/11/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,3/11/2015,Deluxe,Paid Search,Veteran,1,1,5,$39.99
TY14,3/11/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/11/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/11/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,3/11/2015,H & B,Organic Search,Veteran,1,1,1,$99.99
TY14,3/12/2015,Deluxe,Non-Campaign,Veteran,1,1,(null),$39.99
TY14,3/12/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/12/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/12/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,3/12/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,3/13/2015,(null),Paid Search,(null),1,0,10,(null)
TY14,3/13/2015,Deluxe,Organic Search,Veteran,1,1,3,$39.99
TY14,3/13/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,3/13/2015,Deluxe,Paid Search,Veteran,1,1,12,$39.99
TY14,3/13/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/13/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/13/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/13/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,3/14/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$39.99
TY14,3/14/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/14/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/15/2015,Deluxe,FI Channel,Veteran,1,1,2,$39.99
TY14,3/15/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,3/15/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,3/15/2015,Premier,Paid Search,Veteran,1,1,4,$59.99
TY14,3/16/2015,(null),DR,(null),1,0,(null),(null)
TY14,3/16/2015,(null),Affiliate,(null),1,0,1,(null)
TY14,3/16/2015,(null),DR,(null),1,0,0,(null)
TY14,3/16/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,3/16/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/16/2015,Free,Organic Search,Veteran,1,1,3,$0.00
TY14,3/17/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,3/17/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/17/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,3/17/2015,H & B,DR,Veteran,1,1,11,$99.99
TY14,3/18/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,3/18/2015,Deluxe,DR,Veteran,1,1,3,$39.99
TY14,3/18/2015,Deluxe,Organic Search,Veteran,1,1,4,$39.99
TY14,3/18/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/18/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/18/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/18/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/18/2015,Free,Paid Search,Veteran,1,1,3,$0.00
TY14,3/18/2015,H & B,Organic Search,Veteran,1,1,4,$99.99
TY14,3/18/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/19/2015,(null),DR,(null),1,0,0,(null)
TY14,3/19/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/19/2015,Deluxe,Non-Campaign,Veteran,1,1,5,$39.99
TY14,3/19/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/19/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/19/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/19/2015,Free,Organic Search,Veteran,1,1,7,$0.00
TY14,3/19/2015,Free,Organic Search,Veteran,1,1,11,$0.00
TY14,3/19/2015,Premier,FI Channel,Veteran,1,1,5,$59.99
TY14,3/19/2015,Premier,Organic Search,Veteran,1,1,6,$59.99
TY14,3/19/2015,Premier,Organic Search,Veteran,1,1,4,$59.99
TY14,3/19/2015,Premier,DR,Veteran,1,1,7,$59.99
TY14,3/20/2015,(null),Organic Search,(null),1,0,6,(null)
TY14,3/20/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,3/20/2015,Deluxe,Non-Campaign,Veteran,1,1,2,$39.99
TY14,3/20/2015,Deluxe,Non-Campaign,Veteran,1,1,6,$39.99
TY14,3/20/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/20/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/20/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/20/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,3/21/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,3/21/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/21/2015,Premier,FI Channel,Veteran,1,1,14,$59.99
TY14,3/21/2015,Premier,DR,Veteran,1,1,3,$59.99
TY14,3/22/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,3/22/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/22/2015,Free,DR,Veteran,1,1,7,$0.00
TY14,3/22/2015,Free,Affiliate,Veteran,1,1,(null),$0.00
TY14,3/23/2015,(null),DR,(null),1,0,(null),(null)
TY14,3/23/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,3/23/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,3/23/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/23/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/23/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/23/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/23/2015,Premier,Paid Search,Veteran,1,1,10,$59.99
TY14,3/24/2015,Deluxe,DR,Veteran,1,1,10,$39.99
TY14,3/24/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/24/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/24/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/24/2015,Premier,DR,Veteran,1,1,5,$59.99
TY14,3/24/2015,Premier,Paid Search,Veteran,1,1,6,$59.99
TY14,3/25/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,3/25/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,3/25/2015,Deluxe,Organic Search,Veteran,1,1,3,$39.99
TY14,3/25/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,3/25/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/25/2015,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY14,3/25/2015,Deluxe,Organic Search,Veteran,1,1,2,$39.99
TY14,3/25/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/25/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/25/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/25/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,3/25/2015,H & B,Affiliate,Veteran,1,1,2,$99.99
TY14,3/25/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,3/26/2015,(null),FI Channel,(null),1,0,0,(null)
TY14,3/26/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/27/2015,Free,Organic Search,Veteran,1,1,(null),$0.00
TY14,3/27/2015,Free,Paid Search,Veteran,1,1,5,$0.00
TY14,3/27/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/27/2015,Premier,Organic Search,Veteran,1,1,2,$59.99
TY14,3/27/2015,Premier,Non-Campaign,Veteran,1,1,4,$59.99
TY14,3/28/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/28/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,3/28/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,3/28/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,3/28/2015,Premier,Affiliate,Veteran,1,1,0,$59.99
TY14,3/28/2015,Premier,DR,Veteran,1,1,5,$59.99
TY14,3/29/2015,(null),DR,(null),1,0,0,(null)
TY14,3/29/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,3/29/2015,Deluxe,FI Channel,Veteran,1,1,1,$39.99
TY14,3/29/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,3/29/2015,Free,Organic Search,Veteran,1,1,8,$0.00
TY14,3/29/2015,Free,FI Channel,Veteran,1,1,3,$0.00
TY14,3/29/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,3/29/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,3/29/2015,Premier,Paid Search,Veteran,1,1,10,$59.99
TY14,3/29/2015,Premier,FI Channel,Veteran,1,1,4,$59.99
TY14,3/29/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,3/30/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/30/2015,Deluxe,Paid Search,Veteran,1,1,0,$39.99
TY14,3/30/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,3/30/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,3/31/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,3/31/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,3/31/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,4/1/2015,Deluxe,Paid Search,Veteran,1,1,3,$39.99
TY14,4/1/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,4/1/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/1/2015,Free,DR,Veteran,1,1,7,$0.00
TY14,4/1/2015,Free,DR,Veteran,1,1,2,$0.00
TY14,4/1/2015,Free,Organic Search,Veteran,1,1,3,$0.00
TY14,4/2/2015,(null),DR,(null),1,0,(null),(null)
TY14,4/2/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,4/2/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/2/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,4/2/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,4/2/2015,Premier,FI Channel,Veteran,1,1,4,$59.99
TY14,4/3/2015,(null),DR,(null),1,0,3,(null)
TY14,4/3/2015,(null),Organic Search,(null),1,0,1,(null)
TY14,4/3/2015,Deluxe,FI Channel,Veteran,1,1,5,$39.99
TY14,4/3/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,4/4/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/4/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/4/2015,Free,Paid Search,Veteran,1,1,5,$0.00
TY14,4/4/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,4/4/2015,H & B,FI Channel,Veteran,1,1,6,$99.99
TY14,4/4/2015,Premier,DR,Veteran,1,1,5,$59.99
TY14,4/5/2015,Deluxe,Paid Search,Veteran,1,1,8,$39.99
TY14,4/5/2015,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY14,4/5/2015,Deluxe,DR,Veteran,1,1,4,$39.99
TY14,4/5/2015,Deluxe,DR,Veteran,1,1,4,$39.99
TY14,4/5/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/5/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,4/5/2015,H & B,Non-Campaign,Veteran,1,1,8,$99.99
TY14,4/5/2015,Premier,FI Channel,Veteran,1,1,4,$59.99
TY14,4/5/2015,Premier,Paid Search,Veteran,1,1,1,$59.99
TY14,4/6/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,4/6/2015,(null),DR,(null),1,0,(null),(null)
TY14,4/6/2015,(null),DR,(null),1,0,(null),(null)
TY14,4/6/2015,Deluxe,DR,Veteran,1,1,3,$39.99
TY14,4/6/2015,Deluxe,Paid Search,Veteran,1,1,4,$39.99
TY14,4/6/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,4/6/2015,Deluxe,Paid Search,Veteran,1,1,2,$39.99
TY14,4/6/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/6/2015,Free,Paid Search,Veteran,1,1,5,$0.00
TY14,4/6/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/6/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/6/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,4/6/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/7/2015,(null),Display,(null),1,0,0,(null)
TY14,4/7/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/7/2015,(null),DR,(null),1,0,2,(null)
TY14,4/7/2015,Deluxe,DR,Veteran,1,1,6,$39.99
TY14,4/7/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$39.99
TY14,4/7/2015,Deluxe,Paid Search,Veteran,1,1,3,$39.99
TY14,4/7/2015,Deluxe,Non-Campaign,Veteran,1,1,(null),$39.99
TY14,4/7/2015,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY14,4/7/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/7/2015,Free,Organic Search,Veteran,1,1,(null),$0.00
TY14,4/7/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,4/7/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,4/8/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,4/8/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,4/8/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,4/8/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,4/8/2015,Deluxe,Non-Campaign,Veteran,1,1,2,$39.99
TY14,4/8/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/8/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,4/8/2015,H & B,Non-Campaign,Veteran,1,1,2,$99.99
TY14,4/8/2015,H & B,Organic Search,Veteran,1,1,1,$99.99
TY14,4/8/2015,Premier,DR,Veteran,1,1,0,$59.99
TY14,4/8/2015,Premier,DR,Veteran,1,1,2,$59.99
TY14,4/8/2015,Premier,DR,Veteran,1,1,0,$59.99
TY14,4/9/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,4/9/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,4/9/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,4/9/2015,Free,Paid Search,Veteran,1,1,(null),$0.00
TY14,4/9/2015,Free,FI Channel,Veteran,1,1,2,$0.00
TY14,4/9/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/9/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/9/2015,Free,Paid Search,Veteran,1,1,5,$0.00
TY14,4/9/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/9/2015,Premier,Paid Search,Veteran,1,1,4,$59.99
TY14,4/10/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,4/10/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,4/10/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,4/10/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,4/11/2015,(null),Organic Search,(null),1,0,2,(null)
TY14,4/11/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,4/11/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/11/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/11/2015,Deluxe,FI Channel,Veteran,1,1,0,$39.99
TY14,4/11/2015,Deluxe,FI Channel,Veteran,1,1,5,$39.99
TY14,4/11/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,4/11/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,4/11/2015,Deluxe,Affiliate,Veteran,1,1,1,$39.99
TY14,4/11/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/11/2015,Free,DR,Veteran,1,1,11,$0.00
TY14,4/11/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/11/2015,Free,Non-Campaign,Veteran,1,1,3,$0.00
TY14,4/11/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,4/11/2015,H & B,DR,Veteran,1,1,0,$99.99
TY14,4/12/2015,(null),DR,(null),1,0,0,(null)
TY14,4/12/2015,(null),DR,(null),1,0,0,(null)
TY14,4/12/2015,(null),Paid Search,(null),1,0,0,(null)
TY14,4/12/2015,Deluxe,Paid Search,Veteran,1,1,3,$39.99
TY14,4/12/2015,Deluxe,DR,Veteran,1,1,6,$39.99
TY14,4/12/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$39.99
TY14,4/12/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,4/12/2015,Deluxe,Organic Search,Veteran,1,1,1,$39.99
TY14,4/12/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,4/12/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,4/12/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/12/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,4/12/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/12/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/12/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/12/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/12/2015,Free,Non-Campaign,Veteran,1,1,3,$0.00
TY14,4/12/2015,Premier,DR,Veteran,1,1,7,$59.99
TY14,4/13/2015,(null),DR,(null),1,0,1,(null)
TY14,4/13/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/13/2015,(null),Display,(null),1,0,(null),(null)
TY14,4/13/2015,(null),DR,(null),1,0,0,(null)
TY14,4/13/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,4/13/2015,Deluxe,FI Channel,Veteran,1,1,1,$39.99
TY14,4/13/2015,Deluxe,FI Channel,Veteran,1,1,1,$39.99
TY14,4/13/2015,Deluxe,Paid Search,Veteran,1,1,4,$39.99
TY14,4/13/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,4/13/2015,Deluxe,Affiliate,Veteran,1,1,2,$39.99
TY14,4/13/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,4/13/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,4/13/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,4/13/2015,Deluxe,Organic Search,Veteran,1,1,5,$39.99
TY14,4/13/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,4/13/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/13/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/13/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/13/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/13/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,4/13/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,4/13/2015,Free,Display,Veteran,1,1,1,$0.00
TY14,4/13/2015,Free,Organic Search,Veteran,1,1,2,$0.00
